lot_area,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,gr_liv_area,low_qual_fin_sf,year_remod/add,mas_vnr_area,year_built,yr_sold,bsmt_impact,basement_volume,basement_visible_surface_area,structure_square_footage,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,saleprice
6762,632.0,105,61,0,0,0,0,1208,0,2006,24.0,2006,2010,1187.0,4748.0,1187.0,2395.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,206000
8500,626.0,192,60,0,0,0,0,1422,0,2004,106.0,2004,2007,1422.0,5688.0,1422.0,2844.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,179600
8877,396.0,0,0,0,0,0,0,1220,0,1951,0.0,1951,2006,0.0,1672.0,418.0,2056.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,102000
13300,896.0,75,0,0,323,0,0,1384,0,2001,0.0,1956,2006,0.0,3045.0,761.25,2399.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,159000
6500,480.0,0,0,138,0,0,0,1127,0,1976,84.0,1976,2008,0.0,3381.0,845.25,2254.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,135000
9525,325.0,182,0,0,0,0,0,1855,0,1972,0.0,1954,2006,0.0,2982.0,745.5,2849.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,136900
6993,288.0,0,0,0,0,0,0,1236,0,1994,0.0,1961,2006,0.0,2736.0,684.0,2148.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,135000
9430,856.0,0,128,0,0,180,0,2365,0,1999,673.0,1999,2009,626.0,5008.0,1252.0,3617.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,337000
10800,0.0,120,0,0,0,0,0,1200,0,1988,0.0,1987,2009,2400.0,4800.0,1200.0,2400.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,179000
3604,540.0,0,102,0,0,0,0,1392,0,2007,0.0,2007,2008,0.0,2756.0,689.0,2081.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,146000
10320,720.0,0,0,170,0,0,0,2180,0,1950,0.0,1915,2007,0.0,3414.0,853.5,3318.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,161000
4084,512.0,240,0,0,0,0,0,1501,0,1986,340.0,1986,2008,1277.0,5108.0,1277.0,2778.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,241500
7943,261.0,64,0,39,0,0,0,1029,0,1961,192.0,1961,2007,514.5,3087.0,771.75,2058.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,118500
6930,288.0,168,0,294,0,0,0,1352,0,1958,120.0,1958,2006,1062.0,3186.0,796.5,2414.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,130000
7200,379.0,0,0,0,0,0,0,1072,0,1950,279.0,1940,2007,0.0,2424.0,606.0,1880.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,130000
16052,736.0,250,0,0,0,0,0,2698,0,2006,734.0,2006,2006,0.0,9250.0,2312.5,4548.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,535000
7150,252.0,0,0,0,0,0,0,912,0,1962,60.0,1962,2009,0.0,2736.0,684.0,1824.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,123000
6012,0.0,0,0,0,0,0,0,1152,0,1955,0.0,1955,2008,,,,1152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,82000
5350,288.0,0,192,0,0,0,0,1450,0,1965,0.0,1920,2008,0.0,1872.0,468.0,2074.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,132000
5400,326.0,0,0,112,0,0,0,1073,0,1968,0.0,1921,2006,0.0,3219.0,804.75,2146.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,108480
7441,566.0,0,32,0,0,0,0,1486,0,2006,170.0,2006,2007,0.0,5844.0,1461.0,2947.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,181000
15400,384.0,290,40,0,0,0,0,1774,259,1961,0.0,1961,2009,0.0,1656.0,414.0,2067.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,165000
10544,275.0,287,0,280,0,0,0,1479,0,1969,0.0,1969,2010,864.0,2592.0,648.0,2343.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,161000
10936,510.0,144,0,0,0,0,0,1504,0,2006,60.0,2006,2006,0.0,6016.0,1504.0,3008.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,199000
11316,510.0,0,40,0,0,0,0,1894,0,2003,44.0,2002,2010,0.0,3268.0,817.0,2711.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,214900
8640,584.0,0,60,0,0,0,0,1278,0,2006,0.0,2006,2006,0.0,5112.0,1278.0,2556.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,198600
12090,420.0,144,123,0,0,0,0,2263,0,1998,650.0,1998,2006,0.0,4564.0,1141.0,3404.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,258000
9350,309.0,333,0,0,0,0,0,1302,0,1991,108.0,1964,2007,2604.0,5208.0,1302.0,2604.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,158000
13001,944.0,0,0,249,0,0,0,1220,0,1971,176.0,1971,2007,812.5,4875.0,1218.75,2845.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,170000
3843,482.0,162,53,0,153,0,0,1648,0,2008,174.0,2007,2009,3192.0,7980.0,1995.0,3244.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,230000
5950,462.0,0,73,154,0,0,0,1337,0,1989,0.0,1989,2008,2674.0,5348.0,1337.0,2674.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,188500
12400,410.0,0,0,0,0,113,0,1717,0,1950,0.0,1940,2006,450.5,3604.0,901.0,2618.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,194000
10425,384.0,0,0,0,0,0,0,1104,0,1958,0.0,1956,2008,0.0,3312.0,828.0,2208.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,133000
8998,532.0,0,70,0,0,0,0,1652,0,2000,120.0,2000,2008,391.0,3128.0,782.0,2434.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,207500
10400,515.0,0,120,0,0,168,0,2640,0,1997,256.0,1967,2009,0.0,2796.0,699.0,3572.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,256900
10134,240.0,0,39,0,0,0,0,1034,0,1950,0.0,1940,2007,0.0,2205.0,551.25,1769.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,109000
7007,400.0,0,0,0,0,0,0,1513,0,1979,0.0,1979,2009,,,,1513.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,113722
11645,844.0,144,98,0,0,0,0,1498,0,2006,76.0,2005,2009,2996.0,7490.0,1872.5,2996.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,237000
8250,692.0,240,0,0,0,109,0,1053,0,1963,0.0,1963,2007,0.0,3159.0,789.75,2106.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,142100
12350,896.0,192,98,0,0,0,0,2020,0,2008,450.0,2008,2009,2020.0,10100.0,2525.0,4040.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,404000
9206,476.0,192,46,0,0,0,0,1732,0,1985,336.0,1985,2010,0.0,2964.0,741.0,2473.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,178000
6240,550.0,192,38,0,0,0,0,1324,0,2006,176.0,2006,2009,0.0,5296.0,1324.0,2648.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,254000
9656,780.0,0,0,0,0,0,0,832,0,1970,0.0,1923,2010,0.0,1356.0,339.0,1510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12789
7875,402.0,220,21,0,0,0,0,1253,0,1996,38.0,1995,2007,0.0,4948.0,1237.0,2490.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,176000
16259,840.0,240,154,0,0,0,0,2596,0,2006,370.0,2006,2006,1249.0,6245.0,1561.25,3845.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,342643
12890,438.0,252,0,192,0,0,0,1495,0,1989,128.0,1989,2008,0.0,5980.0,1495.0,2990.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,150000
10440,594.0,0,256,0,0,0,0,1584,0,2007,0.0,2007,2007,787.0,6296.0,1574.0,3158.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,261329
7500,0.0,0,0,0,0,0,0,1080,0,2005,120.0,2004,2008,0.0,4320.0,1080.0,2160.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,141000
9532,280.0,225,0,0,0,0,368,1647,0,1953,0.0,1953,2007,0.0,3315.0,828.75,2752.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,153000
3922,648.0,144,16,0,0,0,0,1258,0,2007,72.0,2006,2007,1258.0,6290.0,1572.5,2516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,172500
8730,384.0,0,0,0,0,259,0,1396,0,2003,0.0,1915,2007,0.0,2094.0,523.5,2094.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,153575
6060,216.0,154,0,42,86,0,0,1001,0,2007,0.0,1930,2007,0.0,2511.0,627.75,1838.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,124900
14450,732.0,124,98,0,0,142,0,2121,0,2007,315.0,2006,2007,4242.0,10605.0,2651.25,4242.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,415298
5400,207.0,0,0,176,0,0,0,1480,436,1950,0.0,1920,2009,0.0,2916.0,729.0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,119000
10000,825.0,144,45,0,0,0,0,1588,0,2006,410.0,2006,2007,1588.0,6352.0,1588.0,3176.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,227000
10007,312.0,0,0,0,0,0,0,1053,0,2006,54.0,1959,2008,0.0,3159.0,789.75,2106.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,145500
7830,200.0,0,0,78,0,0,0,492,0,1950,0.0,1921,2006,0.0,984.0,246.0,984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61500
11727,506.0,0,146,0,0,0,0,1851,0,1969,434.0,1969,2006,925.5,5553.0,1388.25,3702.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,192100
10320,308.0,0,0,288,0,0,0,1403,0,1965,0.0,1915,2009,0.0,2094.0,523.5,2101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,116000
10482,264.0,224,0,0,0,0,0,1138,0,1958,63.0,1958,2007,588.0,1764.0,441.0,1726.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,145000
15274,886.0,0,116,0,0,0,0,2452,0,2003,724.0,2003,2009,0.0,12260.0,3065.0,4904.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,445000
8800,484.0,0,0,0,0,288,0,1040,0,2008,0.0,1977,2009,520.0,4160.0,1040.0,2080.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,150500
10000,440.0,157,84,0,0,0,0,1655,0,1994,0.0,1993,2010,0.0,3052.0,763.0,2418.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,175900
10140,528.0,0,0,0,0,0,0,1116,0,1974,196.0,1974,2009,0.0,3348.0,837.0,2232.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,167900
14054,660.0,100,17,0,0,0,0,1863,0,2006,0.0,2006,2006,879.0,3516.0,879.0,2742.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,219210
11218,462.0,635,104,0,0,0,0,1845,0,1992,0.0,1992,2010,0.0,4220.0,1055.0,2900.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,189000
8856,292.0,0,88,0,0,95,0,1176,0,1957,143.0,1957,2008,0.0,3528.0,882.0,2352.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,136500
7800,416.0,0,0,0,0,0,0,892,0,2008,47.0,1966,2010,432.0,2592.0,648.0,1756.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,137900
7200,280.0,0,30,226,0,0,0,1022,0,2006,0.0,1910,2009,0.0,3066.0,766.5,2044.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,85000
10680,528.0,0,30,0,0,0,0,2136,0,1951,44.0,1951,2006,0.0,6408.0,1602.0,4272.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,137900
9535,472.0,100,82,0,0,0,0,1604,0,1998,0.0,1998,2008,1852.0,3704.0,926.0,2530.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,195500
6858,216.0,0,66,136,0,0,0,1647,0,1950,0.0,1915,2010,0.0,3224.0,806.0,2453.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,128000
8100,420.0,132,0,0,0,0,0,864,0,2007,0.0,1961,2008,0.0,2592.0,648.0,1728.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,135000
9100,308.0,0,0,0,0,0,0,935,156,1960,0.0,1930,2008,0.0,2226.0,556.5,1521.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,79500
12774,478.0,168,68,0,0,0,0,1663,0,2004,95.0,2003,2008,835.0,3340.0,835.0,2498.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,192500
6000,308.0,0,12,0,0,0,0,1328,0,1970,0.0,1950,2009,0.0,2304.0,576.0,2096.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,129500
6000,240.0,0,0,0,0,0,0,1342,0,1950,0.0,1939,2008,0.0,2217.0,554.25,2081.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,105000
9525,352.0,278,0,0,0,0,0,1099,0,2006,0.0,1995,2008,0.0,4396.0,1099.0,2198.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,144000
8410,528.0,193,0,0,0,0,0,1026,0,1974,0.0,1974,2007,970.0,3880.0,970.0,1996.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,143000
4385,588.0,155,58,0,0,0,0,1419,0,2001,0.0,2001,2008,1419.0,7095.0,1773.75,2838.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,290000
12919,820.0,0,67,0,0,0,0,2364,0,2010,760.0,2009,2010,4660.0,11650.0,2912.5,4694.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,611657
12464,576.0,168,0,0,0,0,0,1040,0,1996,0.0,1996,2009,0.0,4160.0,1040.0,2080.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,152000
5005,506.0,0,82,0,0,144,0,1280,0,1992,0.0,1992,2010,0.0,5120.0,1280.0,2560.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,191500
9591,852.0,192,151,0,0,0,0,2473,0,2005,344.0,2004,2007,1143.0,5715.0,1428.75,3616.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,317000
6960,224.0,0,0,0,0,126,0,1302,0,1998,0.0,1940,2007,0.0,2040.0,510.0,1982.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,165250
9825,264.0,259,0,0,0,161,0,1092,0,1966,0.0,1966,2008,0.0,3276.0,819.0,2184.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,123000
14175,621.0,102,89,231,0,0,0,1188,0,1956,0.0,1956,2008,1976.0,2964.0,741.0,2176.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,185000
7400,528.0,0,0,0,0,0,0,1045,0,1962,0.0,1962,2006,0.0,3135.0,783.75,2090.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,120000
10738,484.0,224,0,0,0,0,0,1093,0,1966,0.0,1966,2007,0.0,3279.0,819.75,2186.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,158500
8366,520.0,138,45,0,0,0,0,1640,0,2004,0.0,2004,2008,0.0,3192.0,798.0,2438.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,173000
9842,462.0,0,0,0,0,0,0,1224,0,1962,0.0,1962,2007,,,,1224.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,101800
7200,576.0,256,0,0,0,0,0,1135,0,2007,0.0,1936,2009,0.0,2240.0,560.0,1695.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,155000
10230,264.0,0,0,0,0,112,0,1078,0,1950,0.0,1925,2009,0.0,3162.0,790.5,2132.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,125000
8626,331.0,0,0,0,0,0,0,968,0,1956,1.0,1956,2007,,,,968.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,104500
8834,738.0,184,0,0,0,0,0,2224,0,2005,216.0,2004,2009,0.0,7310.0,1827.5,3686.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,350000
8544,400.0,0,0,0,0,0,0,1040,0,1950,0.0,1950,2006,,,,1040.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,93500
9179,588.0,0,88,0,0,0,0,1790,0,1999,158.0,1999,2008,0.0,3492.0,873.0,2663.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,193000
11526,672.0,431,0,0,0,0,0,2555,384,1994,0.0,1922,2008,0.0,2940.0,735.0,2759.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,191000
5684,270.0,0,113,0,0,0,0,813,0,2005,0.0,1930,2006,0.0,2439.0,609.75,1626.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,110000
9600,338.0,0,0,0,0,0,0,1050,0,1956,0.0,1956,2009,0.0,3150.0,787.5,2100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,128900
17242,959.0,870,86,0,0,210,0,3500,0,1994,738.0,1993,2006,3466.0,8665.0,2166.25,5233.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,584500
10215,248.0,0,0,0,0,0,0,948,0,1954,132.0,1954,2007,0.0,2592.0,648.0,1812.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,111000
8550,576.0,0,0,0,0,0,0,1316,0,1950,0.0,1926,2007,0.0,1500.0,375.0,2066.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,90000
3180,480.0,0,166,0,0,0,0,1200,0,2005,0.0,2005,2008,0.0,2400.0,600.0,1800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,165000
3068,180.0,0,0,112,0,0,0,1324,0,1993,0.0,1920,2010,0.0,1986.0,496.5,1986.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,122000
8298,502.0,132,0,0,0,0,0,1564,0,2007,,2006,2007,1546.0,6184.0,1546.0,3110.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,267300
13518,820.0,144,78,0,0,0,0,3140,0,2009,860.0,2008,2009,0.0,9630.0,2407.5,5066.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,485000
33120,576.0,0,0,0,0,0,0,2486,0,1962,0.0,1962,2006,0.0,4785.0,1196.25,4081.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,220000
11362,862.0,125,185,0,0,0,0,1836,0,2005,42.0,2004,2009,918.0,9180.0,2295.0,3672.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,280000
10845,732.0,216,28,0,0,0,0,1575,0,2004,504.0,2003,2008,801.5,6412.0,1603.0,3178.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,284000
1936,0.0,0,0,0,0,0,0,630,0,1970,0.0,1970,2007,630.0,2520.0,630.0,1260.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,84500
9760,440.0,657,0,113,0,240,0,1395,0,1984,218.0,1963,2010,2790.0,4185.0,1046.25,2790.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,192000
