,id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sqft,total_bath,total_porch_sf,total_home_quality,sqft_to_lot_ratio,sqft_to_quality_ratio,bed_to_bath_ratio,bsmt_to_totalsqft_ratio,porch_to_totalsqft_ratio,diff_grnd_livarea_totalsqft,size_relative_to_the_neighbors,lot_frontage_relative_to_the_neighbors,lot_area_relative_to_the_neighbors,remodeled_relative_to_the_neighbors,built_relative_to_the_neighbors,houses_in_neighborhood_with_basement,houses_in_neighborhood_with_garage,houses_in_neighborhood_with_fireplace,houses_in_neighborhood_with_pool,sqft_to_rooms_ratio,lot_frontage_to_lot_area_ratio
1511,1839,120,FV,40.0,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,GLQ,937.0,Unf,0.0,415.0,1352.0,GasA,Ex,Y,SBrkr,1352,0,0,1352,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2.0,TA,TA,Y,0,241,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,New,194000,1352,2.0,241,12,0.37493067110371603,112.66666666666667,1.0,1.0,0.17825443786982248,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,270.4,0.011092623405435386
1512,2057,20,RL,68.87899941826643,8978,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,948.0,948.0,GasA,TA,Y,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1968.0,Unf,1.0,TA,TA,Y,147,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2007,WD ,108000,948,1.0,0,10,0.10559144575629316,94.8,3.0,1.0,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,158.0,0.007671975876394122
1513,558,20,RL,68.87899941826643,9079,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,864.0,Unf,0.0,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Attchd,1961.0,Unf,1.0,TA,TA,Y,158,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD ,122000,864,1.0,0,10,0.09516466571208283,86.4,2.0,1.0,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,172.8,0.00758662841923851
1514,2731,150,RL,68.87899941826643,1700,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880,680,140,1700,1.0,0.0,2,1,2,1,Gd,7,Typ,0,Gd,Basment,1980.0,Fin,1.0,Gd,TA,Y,188,36,0,0,200,0,Gd,MnPrv,Shed,0,4,2006,WD ,148400,1560,2.5,236,12,0.9176470588235294,130.0,0.8,0.27564102564102566,0.15128205128205127,140,27,79.3772218990369,28538.14814814815,1989.0,1966.0,27,27,27,27,222.85714285714286,0.0405170584813332
1515,791,20,RL,68.0,9571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,TA,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0.0,1276.0,1276.0,GasA,TA,Y,FuseA,1276,0,0,1276,0.0,0.0,1,0,3,1,TA,5,Mod,0,Gd,Attchd,1958.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,COD,60000,1276,1.0,0,8,0.13331940236129977,159.5,3.0,1.0,0.0,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,255.2,0.007104795737122558
1516,1421,20,RL,80.0,9938,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,251.0,Gd,TA,PConc,Gd,TA,No,GLQ,1271.0,Unf,0.0,331.0,1602.0,GasA,Ex,Y,SBrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,RFn,2.0,TA,TA,Y,424,40,0,0,0,0,Gd,MnPrv,Shed,0,4,2008,WD ,226500,1626,2.5,40,12,0.16361440933789495,135.5,1.2,0.985239852398524,0.024600246002460024,0,87,70.27066658642754,10159.494252873563,1994.0,1993.0,87,87,87,87,232.28571428571428,0.008049909438518816
1517,2881,20,C (all),50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,50.0,Unf,0.0,430.0,480.0,GasA,TA,N,FuseA,480,0,0,480,1.0,0.0,0,0,1,1,TA,4,Typ,0,Gd,Detchd,1958.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD ,35311,480,0.0,0,5,0.05333333333333334,96.0,inf,1.0,0.0,0,69,62.397028943352645,8359.695652173914,1950.0,1925.0,69,69,69,69,120.0,0.005555555555555556
1518,2820,90,RL,38.0,7840,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,976.0,Unf,0.0,0.0,976.0,GasA,TA,Y,SBrkr,1012,0,0,1012,0.0,2.0,2,0,4,0,TA,4,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,WD ,127500,1012,2.0,0,11,0.12908163265306122,92.0,2.0,0.9644268774703557,0.0,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,253.0,0.004846938775510204
1519,1609,20,RL,74.0,12395,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,647.0,Unf,0.0,217.0,864.0,GasA,TA,Y,SBrkr,889,0,0,889,0.0,0.0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1984.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2008,WD ,137500,889,1.0,0,11,0.07172246873739412,80.81818181818181,3.0,0.9718785151856018,0.0,0,82,74.10906085500646,11647.329268292682,1984.0,1980.5,82,82,82,82,148.16666666666666,0.005970149253731343
1520,1495,80,RL,68.87899941826643,9638,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,368.0,Rec,120.0,541.0,1029.0,GasA,TA,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1977.0,RFn,2.0,TA,TA,Y,292,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2008,WD ,147000,1117,1.0,0,12,0.11589541398630421,93.08333333333333,3.0,0.9212175470008953,0.0,0,141,64.94543256635268,9880.340425531915,1960.0,1954.0,141,141,141,141,186.16666666666666,0.007146607119554517
1521,2388,60,RL,108.0,13418,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,TA,TA,Y,113,32,0,0,0,0,Gd,MnPrv,Shed,0,9,2006,WD ,309000,2452,3.5,32,13,0.18273960351766283,188.6153846153846,1.1428571428571428,0.45554649265905384,0.013050570962479609,0,122,85.8658770348754,11345.11475409836,2006.0,2005.0,122,122,122,122,272.44444444444446,0.008048889551348934
1522,938,20,RL,68.87899941826643,17597,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,9,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,803.0,ALQ,419.0,581.0,1803.0,GasA,TA,Y,SBrkr,2365,0,0,2365,1.0,0.0,2,0,3,1,Ex,7,Min1,2,Gd,Attchd,1971.0,Fin,2.0,TA,TA,Y,200,144,0,0,0,0,Gd,GdPrv,Shed,0,7,2009,WD ,315000,2365,2.0,144,16,0.13439790873444338,147.8125,1.5,0.7623678646934461,0.06088794926004228,0,71,69.18399986890513,11667.732394366198,1991.0,1940.0,71,71,71,71,337.85714285714283,0.003914246713545856
1523,1194,20,RL,72.0,8872,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,912.0,GasA,Ex,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,Gd,5,Typ,0,Gd,Detchd,1992.0,Unf,2.0,TA,TA,Y,0,240,0,0,0,0,Gd,MnPrv,Shed,0,12,2008,WD ,147000,912,1.0,240,13,0.10279531109107304,70.15384615384616,2.0,1.0,0.2631578947368421,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,182.4,0.008115419296663661
1524,2429,120,RL,53.0,3982,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,1520.0,GasA,Ex,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,TA,TA,Y,312,0,0,0,0,0,Gd,MnPrv,Shed,0,10,2006,New,264561,1567,2.0,0,13,0.3935208437970869,120.53846153846153,0.5,0.9700063816209317,0.0,0,22,53.14881802316358,3396.818181818182,2006.0,2005.0,22,22,22,22,223.85714285714286,0.013309894525364139
1525,1937,80,RL,60.0,7134,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,TA,TA,Y,0,50,0,0,0,0,Gd,MnPrv,Shed,0,2,2007,WD ,130000,1360,1.0,50,10,0.1906363891225119,136.0,3.0,0.2823529411764706,0.03676470588235294,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,226.66666666666666,0.008410428931875526
1526,1847,160,FV,68.87899941826643,2117,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,320.0,756.0,GasA,Ex,Y,SBrkr,769,756,0,1525,0.0,0.0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,2000.0,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2007,WD ,177000,1525,2.5,0,11,0.7203589985829003,138.63636363636363,1.2,0.49573770491803276,0.0,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,305.0,0.032536135766776775
1527,1550,50,RM,58.0,8155,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Gd,Y,FuseA,780,420,0,1200,0.0,0.0,1,0,4,1,TA,7,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,0,0,96,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD ,119000,1200,1.0,96,12,0.14714898835070508,100.0,4.0,0.65,0.08,0,69,62.397028943352645,8359.695652173914,1950.0,1925.0,69,69,69,69,171.42857142857142,0.007112201103617413
1528,2705,20,RL,50.0,5500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073,0,0,1073,1.0,0.0,2,0,2,1,TA,4,Typ,0,Gd,Detchd,2004.0,Unf,1.0,TA,TA,Y,0,120,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD ,157000,1073,2.0,120,12,0.1950909090909091,89.41666666666667,1.0,1.0,0.11183597390493942,0,32,58.714968731820825,7289.28125,1950.0,1928.0,32,32,32,32,268.25,0.00909090909090909
1529,2713,20,RL,68.87899941826643,11553,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,TA,TA,CBlock,TA,TA,No,BLQ,673.0,Unf,0.0,378.0,1051.0,GasA,TA,Y,SBrkr,1159,0,0,1159,0.0,0.0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1968.0,Unf,1.0,TA,TA,Y,466,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD ,158000,1159,1.5,0,10,0.10032026313511642,115.9,2.0,0.9068162208800691,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,165.57142857142858,0.005962001161452993
1530,1938,50,RL,55.0,7150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,150.0,Unf,0.0,1040.0,1190.0,GasA,Gd,Y,SBrkr,1040,500,0,1540,1.0,0.0,1,0,4,1,Fa,7,Typ,0,Gd,Detchd,2002.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD ,115000,1540,1.0,0,8,0.2153846153846154,192.5,4.0,0.7727272727272727,0.0,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,220.0,0.007692307692307693
1531,1819,20,RL,64.0,6285,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,138.0,Rec,351.0,405.0,894.0,GasA,TA,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1979.0,Unf,1.0,TA,TA,Y,192,0,0,0,0,0,Gd,MnPrv,Shed,0,3,2007,WD ,120750,894,1.0,0,10,0.1422434367541766,89.4,2.0,1.0,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,178.8,0.010182975338106604
1532,23,60,FV,68.87899941826643,7500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,533.0,Unf,0.0,281.0,814.0,GasA,Ex,Y,SBrkr,814,860,0,1674,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2000.0,RFn,2.0,TA,TA,Y,0,96,0,0,0,0,Gd,MnPrv,Shed,0,1,2010,WD ,216000,1674,2.5,96,12,0.2232,139.5,1.2,0.4862604540023895,0.05734767025089606,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,239.14285714285714,0.009183866589102191
1533,2289,160,RM,21.0,2001,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Fa,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1970.0,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,1,2007,WD ,75000,1092,1.5,0,9,0.545727136431784,121.33333333333333,2.0,0.5,0.0,0,24,32.068208260616636,2264.2083333333335,1972.5,1972.0,24,24,24,24,182.0,0.010494752623688156
1534,1156,20,RL,95.0,19508,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,TA,TA,Av,ALQ,800.0,Unf,0.0,630.0,1430.0,GasA,TA,Y,SBrkr,1430,0,0,1430,0.0,1.0,2,0,3,1,TA,6,Typ,2,TA,Attchd,1974.0,Unf,2.0,TA,TA,Y,117,108,165,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD ,192000,1430,2.0,273,11,0.0733032602009432,130.0,1.5,1.0,0.19090909090909092,0,17,68.08917633370974,16171.35294117647,1990.0,1981.0,17,17,17,17,238.33333333333334,0.004869797006356366
1535,2717,80,RL,68.87899941826643,7176,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,1979.0,Unf,2.0,TA,TA,Y,131,0,0,0,180,0,Gd,GdPrv,Shed,0,7,2006,WD ,160500,1040,1.0,180,12,0.14492753623188406,86.66666666666667,3.0,0.9230769230769231,0.17307692307692307,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,173.33333333333334,0.009598522772891086
1536,2101,20,RL,91.0,10652,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1494.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,TA,TA,Y,160,33,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,New,279500,1494,2.0,33,12,0.14025535110777318,124.5,1.5,1.0,0.02208835341365462,0,180,70.48252213819401,10227.283333333333,2002.0,2001.0,180,180,180,180,213.42857142857142,0.008542996620352985
1537,1377,85,RL,68.87899941826643,11235,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,784.0,Unf,0.0,197.0,981.0,GasA,TA,Y,SBrkr,1075,0,0,1075,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Gd,Detchd,1996.0,Unf,2.0,TA,TA,Y,64,0,0,0,64,0,Gd,MnPrv,Shed,0,5,2008,WD ,148000,1075,1.0,64,11,0.09568313306631064,97.72727272727273,3.0,0.9125581395348837,0.059534883720930236,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,179.16666666666666,0.006130752062150995
1538,1381,20,RL,68.0,10265,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,CBlock,TA,TA,No,ALQ,758.0,Unf,0.0,234.0,992.0,GasA,Ex,Y,SBrkr,992,0,0,992,1.0,0.0,1,0,3,1,Gd,6,Typ,0,Gd,Attchd,1967.0,RFn,1.0,TA,TA,Y,204,0,0,0,0,0,Gd,MnPrv,Shed,600,7,2008,WD ,145000,992,1.0,0,12,0.09663906478324404,82.66666666666667,3.0,1.0,0.0,0,111,71.37081060117707,10405.288288288288,1970.0,1965.0,111,111,111,111,165.33333333333334,0.006624452021432051
1539,2502,60,RL,68.87899941826643,14541,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,1012.0,Unf,0.0,326.0,1338.0,GasA,Ex,Y,SBrkr,1352,1168,0,2520,1.0,0.0,2,1,5,1,Gd,10,Typ,1,TA,Attchd,1993.0,RFn,3.0,TA,TA,Y,209,55,0,0,0,0,Gd,MnPrv,Shed,0,11,2006,WD ,310000,2520,2.5,55,15,0.17330307406643283,168.0,2.0,0.530952380952381,0.021825396825396824,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,252.0,0.004736881880081592
1540,2609,80,RL,83.0,10184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,TA,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,Y,SBrkr,1146,0,0,1146,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1963.0,Unf,1.0,TA,TA,Y,345,75,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD ,165000,1146,1.0,75,11,0.11252945797329143,104.18181818181819,3.0,0.9450261780104712,0.06544502617801047,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,191.0,0.008150039277297723
1541,505,60,RL,52.0,46589,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361.0,Rec,180.0,88.0,1629.0,GasA,Ex,Y,SBrkr,1686,762,0,2448,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3.0,TA,TA,Y,517,76,0,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD ,402000,2448,2.5,76,15,0.05254459207108974,163.2,1.6,0.6654411764705882,0.03104575163398693,0,48,83.44891652123329,12406.125,1996.0,1995.0,48,48,48,48,306.0,0.0011161432956277233
1542,1126,60,FV,85.0,10625,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1026.0,1026.0,GasA,Ex,Y,SBrkr,1026,932,0,1958,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2005.0,Fin,3.0,TA,TA,Y,154,210,0,0,0,0,Gd,MnPrv,Shed,0,7,2008,WD ,250000,1958,2.5,210,12,0.18428235294117648,163.16666666666666,1.2,0.5240040858018387,0.10725229826353422,0,130,64.47251532644202,7510.723076923077,2006.0,2006.0,130,130,130,130,217.55555555555554,0.008
1543,2914,180,RM,21.0,1470,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,Unf,0.0,108.0,630.0,GasA,TA,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2006,WD ,73000,630,1.0,0,10,0.42857142857142855,63.0,1.0,1.0,0.0,0,24,32.068208260616636,2264.2083333333335,1972.5,1972.0,24,24,24,24,210.0,0.014285714285714285
1544,393,90,RL,60.0,9000,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,TA,Y,SBrkr,896,896,0,1792,0.0,0.0,2,2,4,2,TA,8,Typ,0,Gd,Attchd,1978.6775193798446,Unf,0.0,TA,TA,Y,32,45,0,0,0,0,Gd,MnPrv,Shed,0,9,2009,WD ,136000,1792,3.0,45,10,0.1991111111111111,179.2,1.3333333333333333,0.5,0.025111607142857144,0,313,74.22425550184273,10014.741214057509,1963.0,1960.0,313,313,313,313,224.0,0.006666666666666667
